/* DATA DESCRIPTION:
Citation:	Schmithüsen, Holger; Schröter, Steffen; Wenzel, Julia (2021): Meteorological observations during POLARSTERN cruise PS122/2. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.935264
Abstract:	The meteorological observatory Polarstern issues synoptical reports every 3 hours during times of ship operation. The reports are distritubed via global networks of the World Meteorological Organisation. When designated weather observers are onboard manual observations are included in the reports. For times that are not covered by an observer automatic reports are issued. All observations are made in compliance with standards of the World Meteorological Organisation and those of the German Weather Service (DWD). This dataset compiles all synoptical reports issued during Polarstern cruise PS122/2.
Project(s):	Meteorological Long-Term Observations @ AWI (AWI_Meteo) (URI: http://www.awi.de/en/science/long-term-observations.html)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://www.mosaic-expedition.org/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: http://www.awi.de), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: http://www.awi.de), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
Coverage:	MEDIAN LATITUDE: 87.332762 * MEDIAN LONGITUDE: 100.342196 * SOUTH-BOUND LATITUDE: 86.600000 * WEST-BOUND LONGITUDE: 55.600000 * NORTH-BOUND LATITUDE: 88.600000 * EAST-BOUND LONGITUDE: 119.100000
	DATE/TIME START: 2019-12-13T12:00:00 * DATE/TIME END: 2020-02-24T09:00:00
	MINIMUM ALTITUDE: 25 m * MAXIMUM ALTITUDE: 25 m
Event(s):	PS122/2-track * LATITUDE START: 86.593183 * LONGITUDE START: 119.242046 * LATITUDE END: 88.591065 * LONGITUDE END: 55.585682 * DATE/TIME START: 2019-12-13T09:04:00 * DATE/TIME END: 2020-02-24T08:59:59 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	LATITUDE (Latitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	LONGITUDE (Longitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	ALTITUDE [m] (Altitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Wind direction [deg] (dd) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Anemometer
	Wind speed [m/s] (ff) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Anemometer
	Temperature, air [°C] (TTT) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Thermometer
	Dew/frost point [°C] (TdTdTd) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Hygrometer (HYGRO)
	Pressure, atmospheric [hPa] (PPPP) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Characteristic of barometric tendency [code] (a) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Amount of barometric tendency [hPa] (ppp) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Mean ships course [code] (Ds) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Mean ships speed [code] (Vs) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Temperature, water [°C] (Temp) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Thermometer
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	5822 data points
*/
Date/Time	Latitude	Longitude	Altitude [m]	dd [deg]	ff [m/s]	TTT [°C]	TdTdTd [°C]	PPPP [hPa]	a [code]	ppp [hPa]	Ds [code]	Vs [code]	Temp [°C]
2020-01-25T06:00	87.4	92.8	25	360	5	-26.2	-28.7	1018.1	7	0.7	5	0	-1.6
2020-01-25T09:00	87.4	92.8	25	330	5	-27.3	-29.9	1017.7	8	0.4	4	0	-1.7
2020-01-25T12:00	87.4	92.8	25	300	5	-28.7	-31.6	1017.5	8	0.2	4	0	-1.6
2020-01-25T15:00	87.4	92.9	25	300	6	-29.2	-32.0	1016.9	8	0.6	3	0	-1.5
2020-01-25T18:00	87.4	92.9	25	280	6	-28.4	-31.1	1016.6	8	0.3	2	0	-1.6
2020-01-25T21:00	87.4	93.0	25	290	6	-27.3	-30.1	1016.5	5	0.1	1	0	-1.7
2020-01-26T00:00	87.4	93.1	25	260	7	-27.8	-30.7	1016.6	0	0.1	2	0	-1.7
2020-01-26T03:00	87.4	93.2	25	250	7	-27.9	-30.7	1016.1	7	0.5	2	0	-1.6
2020-01-26T06:00	87.4	93.3	25	240	8	-27.1	-29.6	1016.4	1	0.3	1	0	-1.6
2020-01-26T09:00	87.4	93.5	25	230	9	-26.6	-29.1	1016.1	8	0.3	1	0	-1.7
2020-01-26T12:00	87.4	93.8	25	230	10	-26.3	-29.4	1016.2	3	0.1	2	0	-1.7
2020-01-26T15:00	87.4	94.1	25	230	12	-24.8	-27.6	1015.1	6	1.1	2	0	-1.7
2020-01-26T18:00	87.4	94.4	25	220	12	-25.3	-28.0	1014.3	8	0.8	2	0	-1.7
2020-01-26T21:00	87.4	94.7	25	220	13	-23.9	-26.3	1013.5	7	0.8	2	0	-1.7
2020-01-27T00:00	87.4	95.0	25	210	13	-23.2	-26.0	1012.4	8	1.1	1	0	-1.7
2020-01-27T03:00	87.4	95.3	25	210	13	-22.3	-24.8	1011.2	6	1.2	1	0	-1.7
2020-01-27T06:00	87.4	95.5	25	230	11	-22.6	-25.3	1010.6	8	0.6	1	0	-1.7
2020-01-27T09:00	87.4	95.7	25	240	9	-22.0	-24.7	1010.7	3	0.1	2	0	-1.7
2020-01-27T12:00	87.4	95.8	25	340	6	-28.1	-31.0	1011.4	1	0.7	2	0	-1.7
2020-01-27T15:00	87.4	95.8	25	320	5	-33.1	-36.5	1012.4	3	1.0	2	0	-1.6
2020-01-27T18:00	87.4	95.9	25	310	5	-33.6	-36.7	1012.9	1	0.5	2	0	-1.6
2020-01-27T21:00	87.4	95.9	25	310	4	-34.6	-38.0	1013.4	3	0.5	2	0	-1.6
2020-01-28T00:00	87.4	95.9	25	300	3	-34.1	-37.1	1013.8	0	0.4	7	0	-1.7
2020-01-28T03:00	87.5	95.8	25	270	3	-34.6	-38.1	1013.3	8	0.5	7	0	-1.6
2020-01-28T06:00	87.5	95.8	25	260	3	-34.7	-37.7	1013.4	1	0.1	7	0	-1.7
2020-01-28T09:00	87.5	95.8	25	200	2	-33.7	-37.1	1013.0	6	0.4	7	0	-1.7
2020-01-28T12:00	87.5	95.7	25	160	5	-33.9	-37.3	1011.8	8	1.2	7	0	-1.7
2020-01-28T15:00	87.5	95.7	25	140	6	-32.6	-35.9	1010.5	8	1.3	7	0	-1.7
2020-01-28T18:00	87.5	95.6	25	130	6	-29.8	-33.0	1009.5	6	1.0	7	0	-1.6
2020-01-28T21:00	87.5	95.5	25	120	7	-27.6	-30.4	1008.8	6	0.7	7	0	-1.6
2020-01-29T00:00	87.5	95.4	25	140	5	-25.9	-28.1	1008.4	6	0.4	7	0	-1.7
2020-01-29T03:00	87.5	95.3	25	130	6	-24.8	-27.0	1007.9	6	0.5	7	0	-1.6
2020-01-29T06:00	87.5	95.2	25	100	4	-24.1	-26.4	1007.8	5	0.1	6	0	-1.6
2020-01-29T09:00	87.5	95.2	25	150	3	-22.2	-24.2	1007.3	5	0.5	6	0	-1.6
2020-01-29T12:00	87.5	95.2	25	200	4	-22.1	-24.2	1006.3	8	1.0	7	0	-1.6
2020-01-29T15:00	87.5	95.2	25	210	5	-23.0	-25.7	1004.9	6	1.4	1	0	-1.7
2020-01-29T18:00	87.5	95.3	25	210	8	-21.5	-24.2	1002.8	7	2.1	2	0	-1.7
2020-01-29T21:00	87.5	95.5	25	200	12	-20.7	-23.0	999.8	7	3.0	2	0	-1.7
2020-01-30T00:00	87.5	95.8	25	220	12	-19.5	-22.1	997.0	8	2.8	2	0	-1.7
2020-01-30T03:00	87.5	96.0	25	220	12	-17.2	-19.1	994.8	7	2.2	2	0	-1.7
2020-01-30T06:00	87.5	96.2	25	240	11	-11.8	-13.5	992.6	7	2.2	2	0	-1.7
2020-01-30T09:00	87.5	96.4	25	310	12	-19.2	-21.9	994.2	3	1.6	3	0	-1.7
2020-01-30T12:00	87.5	96.5	25	330	10	-23.0	-25.7	997.6	1	3.4	4	0	-1.7
2020-01-30T15:00	87.4	96.5	25	340	10	-30.1	-33.1	1000.8	3	3.2	4	0	-1.7
2020-01-30T18:00	87.4	96.5	25	340	7	-33.2	-36.4	1003.8	1	3.0	4	0	-1.7
2020-01-30T21:00	87.4	96.5	25	350	5	-34.5	-38.0	1005.4	1	1.6	4	0	-1.7
2020-01-31T00:00	87.4	96.5	25	300	2	-34.9	-37.9	1006.4	1	1.0	6	0	-1.7
2020-01-31T03:00	87.4	96.5	25	130	3	-34.0	-37.1	1004.9	6	1.5	8	0	-1.6
2020-01-31T06:00	87.4	96.5	25	130	5	-31.0	-34.0	1002.6	7	2.3	8	0	-1.7
2020-01-31T09:00	87.4	96.4	25	140	8	-28.0	-31.2	998.8	8	3.8	8	0	-1.7
2020-01-31T12:00	87.5	96.3	25	140	10	-25.5	-28.0	993.6	8	5.2	8	0	-1.7
2020-01-31T15:00	87.5	96.3	25	160	8	-19.0	-21.5	988.2	6	5.4	8	0	-1.7
2020-01-31T18:00	87.5	96.3	25	180	11	-15.1	-16.9	984.2	8	4.0	8	0	-1.7
2020-01-31T21:00	87.5	96.4	25	180	11	-13.9	-15.5	980.0	8	4.2	8	0	-1.7
2020-02-01T00:00	87.5	96.4	25	190	7	-12.0	-13.5	976.4	8	3.6	1	0	-1.7
2020-02-01T03:00	87.5	96.4	25	10	16	-21.6	-24.1	975.2	5	1.2	4	0	-1.7
2020-02-01T06:00	87.5	96.2	25	350	19	-29.0	-32.3	982.7	3	7.5	4	1	-1.7
2020-02-01T09:00	87.4	95.9	25	340	16	-32.8	-35.8	989.1	1	6.4	4	1	-1.7
2020-02-01T12:00	87.4	95.7	25	330	13	-34.7	-38.3	994.4	2	5.3	5	0	-1.7
2020-02-01T15:00	87.4	95.7	25	320	11	-37.1		998.1	1	3.7	4	0	-1.7
2020-02-01T18:00	87.4	95.9	25	330	8	-38.2		1000.7	1	2.6	4	0	-1.7
2020-02-01T21:00	87.3	95.8	25	330	5	-37.6		1002.0	1	1.3	4	0	-1.7
2020-02-02T00:00	87.3	95.7	25	360	4	-37.5		1002.3	0	0.3	5	0	-1.7
2020-02-02T03:00	87.3	95.6	25	50	4	-36.2	-39.5	1001.9	8	0.4	7	0	-1.7
2020-02-02T06:00	87.3	95.5	25	70	6	-34.2	-37.9	1000.7	6	1.2	6	0	-1.7
2020-02-02T09:00	87.3	95.1	25	70	8	-33.1	-33.1	1000.2	6	0.5	6	0	-1.7
2020-02-02T12:00	87.4	94.7	25	60	9	-33.9	-33.9	1000.8	0	0.6	6	0	-1.7
2020-02-02T15:00	87.4	94.4	25	70	8	-34.4	-37.8	1002.1	2	1.3	6	0	-1.7
2020-02-02T18:00	87.4	94.2	25	80	8	-34.2	-38.1	1002.8	1	0.7	6	0	-1.7
2020-02-02T21:00	87.4	93.9	25	100	9	-32.9	-36.3	1003.1	1	0.3	6	0	-1.7
2020-02-03T00:00	87.4	93.6	25	110	10	-30.9	-34.1	1002.2	6	0.9	7	0	-1.7
2020-02-03T03:00	87.4	93.3	25	120	10	-28.9	-32.2	1001.1	8	1.1	7	0	-1.7
2020-02-03T06:00	87.4	93.2	25	120	7	-25.4	-28.4	1000.4	6	0.7	7	0	-1.7
2020-02-03T09:00	87.4	93.3	25	190	9	-14.7	-16.9	1000.8	3	0.4	8	0	-1.7
2020-02-03T12:00	87.4	93.5	25	200	10	-16.4	-18.5	1002.4	1	1.6	1	0	-1.7
2020-02-03T15:00	87.4	93.8	25	190	11	-17.4	-19.9	1003.4	1	1.0	1	0	-1.7
2020-02-03T18:00	87.4	94.0	25	200	11	-19.3	-21.8	1004.8	3	1.4	1	0	-1.7
2020-02-03T21:00	87.4	94.3	25	200	10	-19.7	-22.6	1006.6	2	1.8	2	0	-1.7
2020-02-04T00:00	87.5	94.5	25	210	11	-20.8	-23.9	1008.5	2	1.9	1	0	-1.7
2020-02-04T03:00	87.5	94.8	25	210	10	-22.8	-25.9	1010.6	3	2.1	1	0	-1.7
2020-02-04T06:00	87.5	95.1	25	200	9	-25.1	-27.6	1012.6	3	2.0	1	0	-1.7
2020-02-04T09:00	87.5	95.3	25	180	9	-26.4	-28.9	1014.8	3	2.2	1	0	-1.7
2020-02-04T12:00	87.5	95.3	25	180	9	-27.7	-30.3	1015.8	1	1.0	1	0	-1.7
2020-02-04T15:00	87.5	95.3	25	180	8	-27.0	-29.5	1016.1	0	0.3	8	0	-1.7
2020-02-04T18:00	87.5	95.3	25	140	8	-27.8	-30.9	1015.5	8	0.6	8	0	-1.7
2020-02-04T21:00	87.5	95.3	25	150	6	-27.9	-30.8	1014.7	7	0.8	8	0	-1.7
2020-02-05T00:00	87.5	95.3	25	140	6	-27.9	-30.4	1014.0	8	0.7	8	0	-1.7
2020-02-05T03:00	87.5	95.2	25	150	5	-27.7	-30.6	1013.2	8	0.8	8	0	-1.7
2020-02-05T06:00	87.5	95.1	25	140	7	-25.4	-27.4	1012.1	8	1.1	8	0	-1.7
2020-02-05T09:00	87.5	95.0	25	130	8	-27.5	-30.2	1010.7	7	1.4	7	0	-1.7
2020-02-05T12:00	87.5	94.8	25	140	8	-28.1	-30.8	1009.1	8	1.6	7	0	-1.7
2020-02-05T15:00	87.6	94.6	25	120	8	-26.7	-29.3	1006.8	8	2.3	7	0	-1.7
2020-02-05T18:00	87.6	94.5	25	140	6	-26.5	-29.2	1005.7	7	1.1	7	0	-1.7
2020-02-05T21:00	87.6	94.4	25	140	7	-26.6	-29.5	1005.2	8	0.5	7	0	-1.7
2020-02-06T00:00	87.6	94.3	25	150	7	-27.1	-29.7	1004.8	8	0.4	7	0	-1.7
2020-02-06T03:00	87.6	94.2	25	120	6	-27.2	-30.2	1004.5	7	0.3	7	0	-1.7
2020-02-06T06:00	87.6	94.1	25	100	6	-24.5	-27.1	1003.0	6	1.5	7	0	-1.7
2020-02-06T09:00	87.6	94.0	25	140	7	-19.1	-19.1	1002.6	6	0.4	8	0	-1.7
2020-02-06T12:00	87.6	94.0	25	150	7	-20.5	-20.5	1002.7	3	0.1	8	0	-1.7
2020-02-06T15:00	87.6	93.9	25	180	8	-20.6	-22.7	1002.9	1	0.2	7	0	-1.7
2020-02-06T18:00	87.6	93.8	25	180	8	-21.8	-24.1	1002.9	4	0.0	7	0	-1.6
2020-02-06T21:00	87.6	93.8	25	180	7	-21.5	-23.7	1003.1	3	0.2	8	0	-1.6
2020-02-07T00:00	87.6	93.8	25	170	8	-23.8	-26.3	1003.3	1	0.2	8	0	-1.7
2020-02-07T03:00	87.6	93.8	25	180	8	-25.0	-27.5	1003.2	7	0.1	8	0	-1.6
2020-02-07T06:00	87.6	93.7	25	210	7	-26.9	-29.3	1003.2	5	0.0	8	0	-1.6
2020-02-07T09:00	87.6	93.8	25	190	3	-27.5	-29.8	1004.1	2	0.9	8	0	-1.7
2020-02-07T12:00	87.6	93.8	25	220	5	-28.7	-31.6	1005.1	1	1.0	8	0	-1.7
2020-02-07T15:00	87.6	93.8	25	270	4	-29.5	-32.5	1006.1	2	1.0	1	0	-1.7
2020-02-07T18:00	87.6	93.8	25	210	3	-29.3	-31.7	1007.0	1	0.9	8	0	-1.7
2020-02-07T21:00	87.7	93.9	25	230	3	-29.5	-32.2	1008.8	3	1.8	1	0	-1.7
2020-02-08T00:00	87.7	93.9	25	200	5	-29.7	-32.5	1010.0	1	1.2	8	0	-1.6
2020-02-08T03:00	87.7	93.9	25	180	3	-30.0	-32.5	1010.5	3	0.5	8	0	-1.6
2020-02-08T06:00	87.7	93.9	25	160	5	-30.1	-32.6	1010.9	1	0.4	8	0	-1.7
2020-02-08T09:00	87.7	93.8	25	150	5	-30.5	-33.0	1011.3	3	0.4	8	0	-1.7
2020-02-08T12:00	87.7	93.8	25	120	5	-28.7	-31.7	1010.7	8	0.6	7	0	-1.7
2020-02-08T15:00	87.7	93.7	25	120	4	-25.2	-28.0	1010.3	8	0.4	8	0	-1.6
2020-02-08T18:00	87.7	93.6	25	140	6	-25.9	-28.8	1009.1	6	1.2	7	0	-1.7
2020-02-08T21:00	87.7	93.5	25	150	6	-26.0	-28.7	1008.7	6	0.4	7	0	-1.6
2020-02-09T00:00	87.7	93.4	25	150	5	-26.8	-29.4	1008.4	7	0.3	7	0	-1.7
2020-02-09T03:00	87.7	93.3	25	140	6	-27.0	-29.6	1007.7	6	0.7	7	0	-1.7
2020-02-09T06:00	87.7	93.2	25	140	7	-27.1	-29.7	1007.0	6	0.7	7	0	-1.7
2020-02-09T09:00	87.7	93.1	25	140	7	-29.5	-32.7	1006.8	7	0.2	7	0	-1.6
2020-02-09T12:00	87.7	92.9	25	130	7	-29.7	-32.8	1006.4	7	0.4	7	0	-1.7
2020-02-09T15:00	87.7	92.8	25	130	7	-30.2	-30.2	1005.9	7	0.5	7	0	-1.7
2020-02-09T18:00	87.7	92.6	25	130	8	-29.9	-33.2	1005.5	5	0.4	7	0	-1.6
2020-02-09T21:00	87.8	92.5	25	130	7	-29.2	-32.1	1005.3	6	0.2	7	0	-1.7
2020-02-10T00:00	87.8	92.3	25	140	7	-27.5	-30.7	1005.8	3	0.5	7	0	-1.7
2020-02-10T03:00	87.8	92.2	25	140	8	-27.1	-29.8	1006.4	3	0.6	7	0	-1.7
2020-02-10T06:00	87.8	92.0	25	160	9	-25.1	-25.1	1007.7	1	1.3	7	0	-1.7
2020-02-10T09:00	87.8	91.9	25	140	8	-26.1	-26.1	1009.6	1	1.9	7	0	-1.6
2020-02-10T12:00	87.8	91.7	25	140	9	-26.0	-26.0	1011.0	1	1.4	7	0	-1.6
2020-02-10T15:00	87.8	91.5	25	140	9	-27.1	-27.1	1012.0	1	1.0	7	0	-1.6
2020-02-10T18:00	87.8	91.4	25	140	9	-28.1	-31.5	1013.6	1	1.6	7	0	-1.7
2020-02-10T21:00	87.8	91.1	25	130	8	-30.2	-33.5	1014.9	3	1.3	7	0	-1.7
2020-02-11T00:00	87.8	90.9	25	120	8	-31.2	-34.2	1016.1	1	1.2	7	0	-1.7
2020-02-11T03:00	87.8	90.6	25	120	8	-32.1	-35.3	1017.0	1	0.9	7	0	-1.7
2020-02-11T06:00	87.8	90.4	25	110	8	-30.7	-34.1	1017.4	3	0.4	6	0	-1.7
2020-02-11T09:00	87.8	90.1	25	100	8	-30.5	-34.2	1017.5	1	0.1	6	0	-1.7
2020-02-11T12:00	87.8	89.8	25	90	9	-31.4	-34.7	1017.3	6	0.2	6	0	-1.6
2020-02-11T15:00	87.8	89.5	25	90	8	-32.7	-36.2	1016.8	7	0.5	7	0	-1.7
2020-02-11T18:00	87.8	89.3	25	110	8	-33.0	-36.3	1016.5	7	0.3	6	0	-1.7
2020-02-11T21:00	87.8	89.0	25	110	8	-32.6	-36.1	1016.3	6	0.2	6	0	-1.7
2020-02-12T00:00	87.8	88.6	25	110	9	-31.4	-34.8	1015.8	6	0.5	7	0	-1.6
2020-02-12T03:00	87.9	88.3	25	110	9	-31.9	-35.1	1015.2	5	0.6	7	0	-1.6
2020-02-12T06:00	87.9	88.1	25	110	9	-32.4	-35.9	1014.2	6	1.0	7	0	-1.7
2020-02-12T09:00	87.9	87.8	25	110	10	-32.0	-32.0	1013.6	8	0.6	7	0	-1.7
2020-02-12T12:00	87.9	87.4	25	120	11	-31.7	-31.7	1012.5	8	1.1	7	0	-1.7
2020-02-12T15:00	87.9	87.1	25	120	12	-30.1	-33.2	1011.8	8	0.7	7	0	-1.7
2020-02-12T18:00	87.9	86.9	25	120	12	-29.3	-32.8	1010.7	8	1.1	7	0	-1.7
2020-02-12T21:00	87.9	86.5	25	120	12	-28.9	-32.2	1010.4	8	0.3	7	0	-1.7
2020-02-13T00:00	87.9	86.0	25	110	11	-29.1	-32.1	1009.5	8	0.9	7	0	-1.7
2020-02-13T03:00	87.9	85.6	25	110	14	-29.1	-32.5	1007.9	8	1.6	7	0	-1.7
2020-02-13T09:00	88.0	84.6	25	100	14	-28.8	-31.8	1005.5					-1.7
2020-02-13T12:00	88.0	84.0	25	100	14	-28.9	-31.8	1003.8	8	1.7	6	0	-1.7
2020-02-13T15:00	88.0	83.4	25	90	15	-28.7	-31.5	1001.2	8	2.6	6	0	-1.7
2020-02-13T18:00	88.0	82.8	25	90	14	-27.2	-30.2	998.5	6	2.7	6	0	-1.7
2020-02-13T21:00	88.0	82.2	25	100	13	-26.1	-29.1	997.4	6	1.1	6	0	-1.7
2020-02-14T00:00	88.0	81.7	25	100	13	-24.6	-27.4	995.4	8	2.0	7	0	-1.7
2020-02-14T03:00	88.0	81.2	25	100	10	-22.3	-25.1	993.9	6	1.5	7	0	-1.7
2020-02-14T06:00	88.0	80.9	25	100	8	-20.5	-23.1	992.5	6	1.4	7	0	-1.7
2020-02-14T09:00	88.0	80.6	25	120	4	-19.0	-21.4	992.3	6	0.2	7	0	-1.7
2020-02-14T12:00	88.0	80.3	25	250	4	-19.7	-22.4	993.1	3	0.8	7	0	-1.7
2020-02-14T15:00	88.0	80.2	25	250	4	-20.4	-23.2	994.5	3	1.4	7	0	-1.7
2020-02-14T18:00	88.0	80.1	25	260	5	-27.4	-30.0	995.9	1	1.4	8	0	-1.7
2020-02-14T21:00	88.1	80.1	25	260	6	-28.6	-31.3	997.2	3	1.3	8	0	-1.7
2020-02-15T00:00	88.1	80.0	25	260	6	-32.6	-35.5	998.2	3	1.0	8	0	-1.7
2020-02-15T03:00	88.1	80.0	25	270	5	-34.5	-37.8	999.0	1	0.8	8	0	-1.7
2020-02-15T06:00	88.1	79.9	25	270	5	-35.5	-38.8	999.2	0	0.2	7	0	-1.7
2020-02-15T09:00	88.1	79.8	25	270	6	-35.9	-39.0	1000.3	1	1.1	6	0	-1.6
2020-02-15T12:00	88.1	79.8	25	280	6	-36.2	-39.5	1001.0	3	0.7	6	0	-1.7
2020-02-15T15:00	88.1	79.8	25	280	7	-36.3	-39.8	1000.9	7	0.1	5	0	-1.7
2020-02-15T18:00	88.1	79.8	25	250	7	-35.7	-38.7	1000.8	8	0.1	6	0	-1.7
2020-02-15T21:00	88.1	79.8	25	200	7	-35.7	-39.0	1000.4	5	0.4	6	0	-1.7
2020-02-16T00:00	88.1	79.7	25	220	6	-36.2	-39.6	1000.9	1	0.5	5	0	-1.7
2020-02-16T03:00	88.1	79.7	25	200	7	-34.1	-37.3	1000.5	7	0.4	6	0	-1.7
2020-02-16T06:00	88.1	79.7	25	190	6	-31.1	-34.4	999.8	6	0.7	2	0	-1.6
2020-02-16T09:00	88.1	79.8	25	220	7	-27.9	-30.7	1000.5	3	0.7	2	0	-1.7
2020-02-16T12:00	88.1	79.7	25	220	7	-25.7	-28.8	1000.5	0	0.0	6	0	-1.7
2020-02-16T15:00	88.1	79.8	25	210	6	-26.1	-29.2	1000.3	6	0.2	2	0	-1.7
2020-02-16T18:00	88.1	79.7	25	160	6	-27.6	-29.9	999.6	8	0.7	5	0	-1.7
2020-02-16T21:00	88.1	79.7	25	170	10	-26.8	-29.2	999.3	6	0.3	8	0	-1.6
2020-02-17T00:00	88.1	79.6	25	160	9	-28.4	-31.0	998.4	7	0.9	6	0	-1.6
2020-02-17T03:00	88.1	79.5	25	160	9	-29.1	-32.4	997.4	8	1.0	6	0	-1.7
2020-02-17T06:00	88.1	79.3	25	130	8	-31.3	-34.5	996.1	6	1.3	6	0	-1.6
2020-02-17T09:00	88.1	79.1	25	110	8	-33.1	-33.1	995.0	6	1.1	6	0	-1.7
2020-02-17T12:00	88.1	78.8	25	100	7	-33.3	-33.3	993.6	8	1.4	6	0	-1.7
2020-02-17T15:00	88.1	78.6	25	100	7	-33.2	-37.3	992.5	6	1.1	6	0	-1.7
2020-02-17T18:00	88.1	78.4	25	80	4	-29.6	-32.8	991.9	5	0.6	6	0	-1.7
2020-02-17T21:00	88.1	78.2	25	90	6	-30.5	-33.4	992.0	3	0.1	6	0	-1.6
2020-02-18T00:00	88.1	78.1	25	90	7	-29.1	-32.0	991.6	7	0.4	6	0	-1.6
2020-02-18T03:00	88.1	77.9	25	90	7	-30.7	-33.6	991.8	2	0.2	7	0	-1.6
2020-02-18T06:00	88.1	77.7	25	90	9	-28.8	-31.9	991.3	7	0.5	7	0	-1.7
2020-02-18T09:00	88.1	77.4	25	90	9	-23.6	-26.4	990.3	7	1.0	7	0	-1.7
2020-02-18T12:00	88.1	77.1	25	100	11	-20.5	-22.9	988.9	6	1.4	7	0	-1.7
2020-02-18T15:00	88.1	76.7	25	110	10	-17.3	-19.4	987.9	6	1.0	7	0	-1.7
2020-02-18T18:00	88.1	76.3	25	110	11	-14.3	-16.4	986.9	7	1.0	7	0	-1.7
2020-02-18T21:00	88.2	75.9	25	110	12	-13.4	-15.4	986.7	6	0.2	7	0	-1.7
2020-02-19T00:00	88.2	75.5	25	110	12	-13.6	-15.4	986.0	8	0.7	7	0	-1.7
2020-02-19T03:00	88.2	75.0	25	100	14	-13.7	-15.7	984.6	8	1.4	7	0	-1.8
2020-02-19T06:00	88.2	74.4	25	100	16	-12.7	-14.3	982.5	7	2.1	7	1	-1.7
